,followers,reports,comments,likes,emo_label,emotion,influence,heat,professionalism,emo,hobby_weight,topic_drives,topic_continuous_attention
797,5822000,228,71,197,black,0.899948865,0.036848095,0.014310444,0.091324201,0.880517789,1,0.931676328,1.971841989
798,649000,0,0,1,black,0.673665136,0.004107589,2.89E-05,0.081430746,0.56237954,0.018359151,0.566515981,0.662169437
799,3272000,20,180,219,black,0.799016029,0.020708855,0.012088863,0.084855403,0.738613658,1,0.771411376,1.823469062
800,106000,0,0,1,black,0.862180084,0.00067088,2.89E-05,0.087899543,0.827417665,1,0.828117397,1.915317209
801,106000000,1113,408,7024,black,0.848338306,0.670886074,0.246537796,0.082952816,0.807957145,1,1.725381015,1.890909961
802,12000,0,0,0,black,0.423121154,7.59E-05,0,0.019025875,0.210133165,1,0.210209108,1.22915904
803,9498000,1,5,18,black,0.683048904,0.060113918,0.000692441,0.04414003,0.575572427,1,0.636378786,1.619712457
804,2108000,9,4,14,black,0.754830122,0.013341766,0.000778996,0.355783866,0.67649153,1,0.690612291,2.032275396
805,37128000,20,13,46,black,0.618062586,0.234987337,0.002279284,0.083713851,0.484206452,1,0.721473073,1.567920303
806,523000,0,2,8,black,0.557530642,0.00331012,0.000288517,0.068873668,0.399102999,0.072289157,0.402701637,0.540265824
807,1344,0,0,0,black,0.808834672,8.50E-06,0,0.019025875,0.752417947,1,0.752426447,1.771443822
808,2782000,10,3,4,black,0.919135332,0.017607589,0.000490479,0.050228311,0.907492547,0.008605852,0.925590615,0.96632671
809,1381,0,0,0,black,0.862378853,8.73E-06,0,0.490106545,0.82769712,1,0.827705854,2.317803664
810,757,0,0,0,black,0.81833744,4.78E-06,0,0.079908676,0.765778139,1,0.765782924,1.845686815
811,112000,0,7,35,black,0.861321837,0.000708854,0.001211771,0.066210046,0.826211033,0.203098107,0.828131659,1.095519185
812,1174,0,0,0,black,0.639748514,7.42E-06,0,0.057077626,0.514695269,1,0.514702693,1.571772894
813,6595000,11,1,13,black,0.719935358,0.0417405,0.000721293,0.084474886,0.627432062,1,0.669893855,1.711906948
814,386000,2,4,26,black,0.460277349,0.002443032,0.000923254,0.027777778,0.262372036,1,0.265738322,1.290149814
815,226000,3,2,10,black,0.896449029,0.001430373,0.000432776,0.007990868,0.875597277,0.203098107,0.877460426,1.086686252
816,196000,2,4,4,black,0.815884054,0.0012405,0.000288517,0.01826484,0.762328858,0.0562249,0.763857875,0.836818598
817,2054000,0,0,0,black,0.841448009,0.012999994,0,0.140030441,0.798269896,1,0.811269889,1.938300337
818,820,0,0,1,black,0.837360521,5.18E-06,2.89E-05,0.152207002,0.792523189,1,0.792557224,1.944730191
819,93,2,1,0,black,0.5827805,5.82E-07,8.66E-05,0.163242009,0.43460244,1,0.434689577,1.597844449
820,116000,0,0,0,black,0.779497385,0.000734171,0,0.082191781,0.711171884,1,0.711906055,1.793363664
821,186000,0,0,1,black,0.642956614,0.001177209,2.89E-05,0.018645358,0.519205622,0.032128514,0.520411683,0.569979494
822,158000,0,0,0,black,0.438782632,0.000999994,0,0.046423135,0.232152049,1,0.233152043,1.278575184
823,606,0,0,0,black,0.816488922,3.83E-06,0,0.042998478,0.763179258,1,0.763183087,1.806177736
824,28000,0,0,102,black,0.828897317,0.000177209,0.002942874,0.219178082,0.780624548,0.072289157,0.78374463,1.072091787
825,1356000,0,0,2,black,0.622245967,0.008582272,5.77E-05,0.025494673,0.490087978,0.007458405,0.498727954,0.523041056
826,4638000,1470,1285,8356,black,0.596873939,0.029354424,0.320571264,0.054033486,0.454416776,0.005163511,0.804342464,0.513613773
827,16854000,50,62,501,black,0.713648289,0.10667088,0.017686093,0.097412481,0.618592908,0.008605852,0.742949882,0.724611241
828,470000,3,0,10,black,0.819889039,0.002974677,0.000375072,0.104261796,0.767959572,1,0.771309322,1.872221368
829,1330000,0,0,0,black,0.735391796,0.008417715,0,0.056316591,0.649162675,1,0.65758039,1.705479266
830,2011000,0,7,15,black,0.794776678,0.012727842,0.000634737,0.025494673,0.732653444,0.010327022,0.746016023,0.768475139
831,147000,4,1,38,black,0.776556313,0.000930373,0.001240623,0.043378995,0.707036953,0.017211704,0.70920795,0.767627653
832,14000,1,1,1,black,0.634019583,8.86E-05,8.66E-05,0.129375951,0.506640815,1,0.506815971,1.636016766
833,14000,2,2,2,black,0.803079903,8.86E-05,0.00017311,0.043759513,0.744327166,0.02811245,0.744588878,0.816199129
834,61000,77,6,106,black,0.840737224,0.00038607,0.005452972,0.069254186,0.797270584,0.026391279,0.803109625,0.892916049
835,62000,0,1,6,black,0.950868845,0.000392399,0.000201962,0.007990868,0.952107528,0.203098107,0.952701888,1.163196502
836,228000,0,1,8,black,0.934834778,0.001443032,0.000259665,0.006849315,0.929564812,1,0.931267509,1.936414127
837,1591000,11,3,16,black,0.687464595,0.010069614,0.000865551,0.055936073,0.581780563,1,0.592715728,1.637716636
838,2195000,0,0,2,black,0.792887896,0.013892399,5.77E-05,0.068112633,0.729997956,1,0.743948058,1.798110589
839,738,0,5,0,black,0.785408258,4.66E-06,0.000144259,0.02739726,0.719482136,1,0.719631059,1.746879396
840,579000,1,1,9,black,0.856391966,0.003664551,0.000317369,0.101217656,0.819279999,0.203098107,0.823261918,1.123595761
841,1456000,1,1,23,black,0.533712506,0.009215184,0.000721293,0.041856925,0.365616456,0.017211704,0.375552932,0.424685086
842,157000,2,2,36,black,0.901299179,0.000993665,0.001154068,0.02587519,0.88241623,1,0.884563962,1.90829142
843,1153000,2,1,75,black,0.768288732,0.007297462,0.002250433,0.029680365,0.695413343,0.004016064,0.704961238,0.729109772
844,166000,21,12,24,purple,0.326057017,0.001050627,0.001644547,0.03805175,0.07366814,1,0.076363314,1.111719891
845,1802,0,1,1,black,0.700632572,1.14E-05,5.77E-05,0.023972603,0.600293768,1,0.600362871,1.624266371
846,33000,0,0,1,black,0.883028209,0.000208854,2.89E-05,0.2043379,0.856728593,1,0.856966299,2.061066493
847,1187000,0,1,0,black,0.440914482,0.007512652,2.89E-05,0.066971081,0.235149272,0.002868617,0.242690776,0.30498897
848,5002000,0,0,0,black,0.453273565,0.031658222,0,0.052511416,0.252525232,0.004016064,0.284183454,0.309052712
849,62000,0,0,0,black,0.822962463,0.000392399,0,0.050608828,0.77228058,1,0.772672979,1.822889408
850,679000,123,7,119,black,0.804477692,0.004297462,0.007184074,0.0304414,0.746292354,0.072289157,0.75777389,0.849022911
851,2124,2,0,5,black,0.905326605,1.34E-05,0.000201962,0.02587519,0.888078494,1,0.888293893,1.913953684
852,2235,0,0,0,black,0.835153818,1.41E-05,0,0.164003044,0.789420727,1,0.789434866,1.953423771
853,831,0,0,0,black,0.835846573,5.25E-06,0,0.079147641,0.79039469,1,0.790399943,1.86954233
854,2960000,77,7,89,black,0.774853349,0.018734171,0.004991344,0.163622527,0.704642711,0.001147447,0.728368226,0.869412684
855,2648,0,0,0,black,0.473326057,1.68E-05,0,0.043378995,0.280717559,1,0.280734312,1.324096554
856,89000,0,0,0,black,0.792316616,0.000563285,0,0.060502283,0.729194777,0.203098107,0.729758062,0.992795167
857,2727000,4,0,1,black,0.7221497,0.017259487,0.000144259,0.088280061,0.630545264,1,0.64794901,1.718825325
859,1662000,0,0,0,black,0.833894014,0.010518981,0,0.062404871,0.787649536,1,0.798168517,1.850054407
860,137,0,0,0,black,0.810662508,8.61E-07,0,0.146499239,0.75498775,1,0.754988611,1.901486989
861,20000,0,0,0,black,0.813308418,0.000126576,0,0.023592085,0.758707704,0.02811245,0.75883428,0.810412239
862,337000,4,4,8,black,0.866777539,0.002132905,0.000461627,0.0152207,0.833881349,0.003442341,0.836475881,0.85254439
863,24000,0,0,0,black,0.611258566,0.000151892,0,0.020928463,0.474640502,1,0.474792395,1.495568965
864,724,0,0,0,black,0.852649868,4.58E-06,0,0.030060883,0.814018883,1,0.814023459,1.844079766
865,439000,4,82,160,black,0.366610974,0.002778475,0.007097519,0.046803653,0.130684016,0.203098107,0.140560009,0.380585775
866,893000,0,0,1,black,0.713762701,0.005651892,2.89E-05,0.272450533,0.618753761,1,0.624434505,1.891204294
867,175000,0,0,0,black,0.755767465,0.001107589,0,0.03805175,0.677809364,0.004589788,0.678916953,0.720450902
868,214000,8,6,73,black,0.696127713,0.001354424,0.002510098,0.123668189,0.593960268,0.203098107,0.59782479,0.920726563
869,2213,0,0,2,black,0.906814635,1.40E-05,5.77E-05,0.076103501,0.890170555,1,0.890242258,1.966274055
870,81000,0,0,0,black,0.881246269,0.000512652,0,0.045281583,0.854223316,1,0.854735968,1.899504899
871,6,0,0,0,black,0.715052366,3.16E-08,0,0.133942161,0.620566936,1,0.620566968,1.754509098
872,73000,7,0,117,black,0.846715244,0.000462019,0.003577611,0.927701674,0.80567524,0.203098107,0.80971487,1.936475021
873,692000,10,28,51,black,0.658701032,0.004379741,0.002567802,0.124809741,0.541341113,0.008605852,0.548288655,0.674756707
874,27,0,0,0,black,0.745790124,1.65E-07,0,0.060502283,0.663781958,1,0.663782123,1.724284242
875,98000,0,0,3,black,0.853145495,0.000620247,8.66E-05,0.226027397,0.814715699,0.203098107,0.815422501,1.243841203
876,14000,0,0,5,black,0.805884182,8.86E-05,0.000144259,0.057838661,0.748269776,0.026391279,0.748502636,0.832499716
877,57000,0,0,0,black,0.745258749,0.000360753,0,0.062785388,0.663034884,0.203098107,0.663395637,0.928918379
878,491,7,7,26,black,0.776706219,3.10E-06,0.001154068,0.032724505,0.707247709,1,0.708404879,1.739972215
879,297000,0,0,0,black,0.580045134,0.001879741,0,0.097792998,0.430756716,1,0.432636457,1.528549715
880,573000,0,0,0,black,0.756279349,0.003626576,0,0.092465753,0.678529036,1,0.682155612,1.77099479
881,148000,0,0,0,black,0.846973022,0.000936703,0,0.162100457,0.806037657,0.203098107,0.806974359,1.17123622
882,183,0,0,2,black,0.805580407,1.15E-06,5.77E-05,0.134703196,0.747842691,1,0.747901546,1.882545887
883,17047000,3078,707,6080,black,0.864296436,0.107892399,0.284622043,0.014459665,0.830393101,1,1.222907543,1.844852766
884,7383000,24,96,594,red,0.344618529,0.046727842,0.020600115,0.029299848,0.099764259,0.02811245,0.167092216,0.157176556
885,6106,0,0,0,black,0.952894568,3.86E-05,0,0.025114155,0.954955546,1,0.954994185,1.980069701
886,692000,0,4,13,black,0.875804305,0.004379741,0.000490479,0.030060883,0.846572316,0.0562249,0.851442536,0.932858099
887,4491,0,0,0,black,0.878027976,2.84E-05,0,0.018645358,0.849698633,1,0.849727051,1.868343991
888,4780,0,0,0,black,0.976834238,3.02E-05,0,0.066590563,0.988612956,1,0.988643203,2.05520352
889,564000,32,11,31,black,0.86369735,0.003569614,0.002135026,0.061263318,0.82955083,1,0.83525547,1.890814148
890,12000,0,67,57,black,0.692487121,7.59E-05,0.003577611,0.04414003,0.588841864,0.018359151,0.592495418,0.651341045
891,248,0,0,0,black,0.820820749,1.56E-06,0,0.047945205,0.769269488,1,0.769271051,1.817214693
892,168000,0,0,4,black,0.647097826,0.001063285,0.000115407,0.047564688,0.52502786,0.203098107,0.526206552,0.775690655
893,13000,0,1,0,black,0.70646441,8.23E-05,2.89E-05,0.023211568,0.608492902,1,0.608604026,1.63170447
894,33000,0,0,0,black,0.64548403,0.000208854,0,0.022450533,0.522758982,0.005163511,0.522967837,0.550373026
895,2623000,854,99,1049,black,0.760663986,0.01660126,0.057761108,0.04718417,0.684693513,0.032128514,0.75905588,0.764006197
896,739000,0,0,1,black,0.815546632,0.004677209,2.89E-05,0.058219178,0.761854468,1,0.766560529,1.820073646
897,204000,0,0,1,purple,0.366075009,0.001291133,2.89E-05,0.017123288,0.129930489,1,0.131250473,1.147053776
898,8154,0,0,0,black,0.784608901,5.16E-05,0,0.093607306,0.718358298,1,0.718409899,1.811965604
899,344000,0,0,0,black,0.789566427,0.002177209,0,0.283105023,0.725328215,1,0.727505424,2.008433238
900,683000,0,7,16,black,0.867462516,0.004322779,0.000663589,0.033105023,0.834844375,0.007458405,0.839830743,0.875407803
901,376000,0,0,0,black,0.89674747,0.002379741,0,0.075722983,0.876016863,1,0.878396603,1.951739846
902,63000,0,0,0,black,0.839735955,0.000398728,0,0.076103501,0.795862874,1,0.796261602,1.871966375
903,10022000,5269,2630,5350,black,0.456462234,0.063430374,0.382256203,0.056697108,0.257008266,0.002294894,0.702694843,0.316000268
904,2477000,519,191,1327,black,0.797463328,0.015677209,0.058770917,0.094368341,0.736430675,0.0562249,0.810878801,0.887023916
905,2061000,1,1,5,black,0.90942201,0.013044298,0.000201962,0.071917808,0.893836332,1,0.907082592,1.965754141
906,484000,169,181,1436,black,0.847106457,0.003063285,0.05152914,0.065829528,0.806225256,1,0.860817681,1.872054784
907,3078,0,1,4,black,0.775586247,1.95E-05,0.000144259,0.030060883,0.705673112,1,0.705836846,1.735733995
908,300000,1,0,1,black,0.649951071,0.001898728,5.77E-05,0.103881279,0.529039312,0.018359151,0.530995743,0.651279741
909,791000,518,353,5599,black,0.545369446,0.005006323,0.186670514,0.035768645,0.382005255,0.006884682,0.573682091,0.424658582
910,116000,0,0,1,black,0.791232367,0.000734171,2.89E-05,0.21042618,0.727670404,0.203098107,0.728433427,1.14119469
911,494,0,0,0,black,0.819255948,3.12E-06,0,0.251902588,0.767069493,1,0.767072614,2.018972081
912,58000,6,0,6,black,0.732545435,0.000367082,0.00034622,0.032724505,0.645160902,0.004589788,0.645874205,0.682475195
913,416000,33,2,45,black,0.804766774,0.002632905,0.002308136,0.026255708,0.746698783,0.026391279,0.751639824,0.79934577
914,463000,0,2,1,black,0.92824465,0.002930373,8.66E-05,0.006468798,0.920299577,0.203098107,0.923316506,1.129866482
915,69000,6,1,56,black,0.86979866,0.000436703,0.001817657,0.163242009,0.838128822,1,0.840383182,2.001370831
916,53,0,0,3,black,0.727754474,3.29E-07,8.66E-05,0.054033486,0.638425163,1,0.638512047,1.692458649
917,5688,0,0,1,black,0.867985666,3.60E-05,2.89E-05,0.080669711,0.835579886,1,0.835644731,1.916249596
918,285000,25,31,197,black,0.710866272,0.001803791,0.007299481,0.125951294,0.614681597,0.04130809,0.623784869,0.78194098
919,22000,0,0,0,black,0.753869414,0.000139234,0,0.054033486,0.675140845,1,0.67528008,1.729174331
920,31000,0,0,0,black,0.783520311,0.000196196,0,0.293378995,0.716827821,1,0.717024017,2.010206817
921,1311000,0,0,3,black,0.8308855,0.008297462,8.66E-05,0.127473364,0.783419786,1,0.791803803,1.91089315
922,515000,4,0,14,black,0.904367983,0.003259487,0.000519331,0.029680365,0.886730743,1,0.890509561,1.916411108
923,1628000,0,22,31,black,0.750632048,0.010303791,0.00152914,0.022450533,0.670589346,0.004016064,0.682422278,0.697055943
924,188,0,2,2,black,0.508251488,1.18E-06,0.000115407,0.032724505,0.329820141,1,0.329936731,1.362544646
925,1047000,0,0,0,black,0.610863268,0.006626576,0,0.060882801,0.474084742,1,0.480711318,1.534967543
926,30000,0,0,0,black,0.505866289,0.000189867,0,0.02283105,0.326466727,1,0.326656594,1.349297777
927,219000,0,1,0,black,0.773845553,0.00138607,2.89E-05,0.049847793,0.703225825,0.203098107,0.704640746,0.956171725
928,21314000,1342,302,3049,black,0.847623914,0.134898729,0.135401039,0.127473364,0.806952764,0.003442341,1.077252531,0.937868468
929,222000,0,2,12,black,0.77644217,0.001405057,0.000403924,0.011415525,0.706876477,0.001147447,0.708685457,0.719439449
930,874000,78,41,185,black,0.470064312,0.005531639,0.008770917,0.028538813,0.276131786,0.004589788,0.290434342,0.309260386
931,58000,2,13,34,black,0.835145831,0.000367082,0.001413733,0.029299848,0.789409498,0.005163511,0.791190314,0.823872857
932,3330000,18,17,142,black,0.941753089,0.021075943,0.005106751,0.019025875,0.939291447,0.005163511,0.965474142,0.963480834
933,381000,0,0,0,black,0.817637801,0.002411386,0,0.039193303,0.764794498,0.072289157,0.767205884,0.876276958
934,151,0,0,0,black,0.455800816,9.49E-07,0,0.146118721,0.256078362,1,0.256079311,1.402197083
935,27000,2,1,1,black,0.809755683,0.00017088,0.000115407,0.060882801,0.753712821,1,0.753999107,1.814595621
936,177,0,0,0,black,0.880323708,1.11E-06,0,0.02283105,0.852926264,1,0.852927378,1.875757314
937,804,0,0,0,black,0.793296337,5.08E-06,0,0.036149163,0.730572193,1,0.730577276,1.766721356
938,45000,0,0,0,black,0.73688817,0.000284804,0,0.03652968,0.651266468,0.007458405,0.651551271,0.695254553
939,462000,0,0,0,black,0.890103638,0.002924044,0,0.076103501,0.866676125,1,0.869600169,1.942779626
940,51,0,0,0,black,0.74658978,3.16E-07,0,0.029299848,0.664906216,1,0.664906532,1.694206064
941,48,0,0,0,black,0.773609161,2.97E-07,0,0.01217656,0.702893475,1,0.702893773,1.715070035
942,230,0,5,1,black,0.783231378,1.45E-06,0.00017311,0.031582953,0.716421602,1,0.716596162,1.748004555
943,1222,0,3,6,black,0.908394217,7.73E-06,0.000259665,0.018645358,0.892391332,1,0.892658725,1.911036689
944,646000,0,0,0,black,0.903580695,0.004088601,0,0.071537291,0.885623874,1,0.889712475,1.957161165
945,2533000,105,1,124,black,0.479453206,0.016031639,0.006635892,0.04870624,0.289331879,0.012621916,0.311999409,0.350660035
946,133000,0,0,1,black,0.720853776,0.000841766,2.89E-05,0.117960426,0.62872329,1,0.629593908,1.746683717
947,37820000,2673,254,1642,black,0.639352143,0.239367084,0.131823428,0.070015221,0.514138,1,0.885328512,1.584153221
948,743000,3,0,0,black,0.922000766,0.004702525,8.66E-05,0.144216134,0.911521136,1,0.916310216,2.05573727
949,978,1,0,0,black,0.785120875,6.18E-06,2.89E-05,0.113394216,0.719078096,1,0.719113131,1.832472312
950,5133000,20,11,85,black,0.560505807,0.032487336,0.003346797,0.027016743,0.403285863,0.012621916,0.439119996,0.442924522
951,382000,0,0,0,black,0.83569932,0.002417715,0,0.062785388,0.790187662,1,0.792605378,1.852973051
952,8259,0,0,2,black,0.826038837,5.23E-05,5.77E-05,0.018645358,0.776605736,0.203098107,0.776715705,0.9983492
953,166,0,2,3,black,0.80806604,1.04E-06,0.000144259,0.224505327,0.751337308,1,0.75148261,1.975842635
954,10032000,0,0,1,black,0.940498382,0.063493665,2.89E-05,0.081430746,0.937527421,1,1.001049938,2.018958167
955,16000,0,3,4,black,0.755933166,0.000101259,0.000201962,0.048325723,0.678042327,0.203098107,0.678345549,0.929466157
956,5026,0,0,0,black,0.441558659,3.18E-05,0,0.034246575,0.236054938,1,0.236086742,1.270301513
957,1370000,0,0,0,black,0.776938558,0.00867088,0,0.333713851,0.707574361,1,0.716245241,2.041288212
958,2935000,41,53,119,black,0.659594387,0.018575943,0.006145413,0.120624049,0.542597104,0.018359151,0.56731846,0.681580303
959,485000,1,1,2,black,0.809294581,0.003069614,0.000115407,0.088280061,0.753064546,1,0.756249567,1.841344607
960,301000,23,6,22,black,0.623950958,0.001905057,0.001471437,0.017503805,0.49248507,1,0.495861564,1.509988875
961,1693000,0,0,0,black,0.658434212,0.010715184,0,0.148021309,0.540965984,1,0.551681167,1.688987293
962,39000,0,0,5,black,0.848379731,0.000246829,0.000144259,0.033866058,0.808015386,1,0.808406474,1.841881444
963,2474000,0,0,1,black,0.779178679,0.015658222,2.89E-05,0.054794521,0.710723806,1,0.72641088,1.765518327
964,245,0,0,1,black,0.975839853,1.54E-06,2.89E-05,0.020928463,0.987214925,1,0.987245321,2.008143388
965,38000,6,2,15,black,0.814516783,0.0002405,0.000663589,0.057077626,0.760406576,1,0.761310665,1.817484202
966,1649000,0,0,0,black,0.774057031,0.010436703,0,0.129375951,0.703523146,1,0.713959849,1.832899098
967,623,0,0,0,black,0.924292028,3.94E-06,0,0.01826484,0.914742482,1,0.914746418,1.933007322
968,529000,1,0,2,black,0.910358101,0.003348095,8.66E-05,0.073439878,0.895152407,1,0.898587057,1.968592285
969,9323,0,0,4,black,0.828243732,5.90E-05,0.000115407,0.050608828,0.779705656,1,0.779880063,1.830314484
970,2090,0,0,0,black,0.540400743,1.32E-05,0,0.066971081,0.375019625,1,0.375032846,1.441990706
971,451,0,0,0,black,0.914548039,2.85E-06,0,0.091324201,0.901043152,1,0.901046,1.992367353
972,71408000,2,1,7,black,0.788558795,0.451949364,0.000288517,0.927321157,0.723911558,1,1.176149439,2.651232715
973,200000,496,157,4667,red,0.525182545,0.001265816,0.153491056,0.01978691,0.353623959,0.032128514,0.508380832,0.405539384
974,5820,1,1,0,black,0.965184331,3.68E-05,5.77E-05,0.082191781,0.972234046,1,0.972328579,2.054425827
975,552000,36,47,114,black,0.811000884,0.003493665,0.005683785,0.036910198,0.755463481,0.0562249,0.764640931,0.848598579
